Node	dPC	dPCintra	dPCflux	dPCconnector	varPC	varPCintra	varPCflux	varPCconnector	dBC_PC	varBC_PC	
1	0.173566	0.165561	0.00800587	8.58991e-08	0.77225	0.736629	0.0356204	3.8219e-07	8.60014e-08	3.82645e-07	
2	0.0919594	0.0833421	0.00858789	2.93402e-05	0.409154	0.370813	0.03821	0.000130543	2.93288e-05	0.000130492	
3	0.0925215	0.081647	0.0108727	1.78787e-06	0.411655	0.363271	0.048376	7.95479e-06	3.4454e-06	1.53296e-05	
4	0.0573167	0.0573167	0	0	0.255019	0.255019	0	0	0	0	
5	0.11328	0.10606	0.00721949	8.26946e-07	0.504019	0.471894	0.0321216	3.67933e-06	1.10727e-06	4.92658e-06	
6	0.0910671	0.0893336	0.00172683	6.62207e-06	0.405184	0.397471	0.00768318	2.94635e-05	6.64083e-06	2.9547e-05	
7	0.0865107	0.0860411	0.000469601	0	0.384912	0.382822	0.00208939	0	0	0	
8	0.121341	0.102824	0.0185178	0	0.539886	0.457494	0.0823915	0	0	0	
9	0.088569	0.0864696	0.00209937	7.23894e-08	0.39407	0.384729	0.00934072	3.22082e-07	1.36955e-07	6.09356e-07	
10	0.0603668	0.0592381	0.00112557	3.09982e-06	0.268589	0.263568	0.00500801	1.3792e-05	3.17537e-06	1.41281e-05	
11	0.0846552	0.0790688	0.00558644	0	0.376656	0.3518	0.0248557	0	0	0	
12	0.0973725	0.094427	0.00293862	6.97258e-06	0.433239	0.420133	0.0130748	3.1023e-05	7.41108e-06	3.29741e-05	
13	0.103022	0.103022	0	0	0.458377	0.458377	0	0	0	0	
14	0.0836437	0.0834366	0.000207049	0	0.372155	0.371234	0.000921222	0	0	0	
15	0.094258	0.092758	0.00149837	1.65946e-06	0.419382	0.412708	0.00666672	7.38345e-06	1.64804e-06	7.33264e-06	
16	0.0733144	0.0733144	0	0	0.326197	0.326197	0	0	0	0	
17	0.0864029	0.0845287	0.00187423	0	0.384432	0.376093	0.00833903	0	0	0	
18	0.0733839	0.0721845	0.00119501	4.40641e-06	0.326507	0.32117	0.00531696	1.96054e-05	4.39504e-06	1.95548e-05	
19	0.0866756	0.0843418	0.00233385	0	0.385645	0.375261	0.0103839	0	0	0	
20	0.0591491	0.0591491	0	0	0.263171	0.263171	0	0	0	0	
21	0.0836116	0.0817887	0.00181941	3.50571e-06	0.372013	0.363902	0.00809509	1.55979e-05	4.34695e-06	1.93408e-05	
22	0.0895193	0.087612	0.00190647	8.32497e-07	0.398298	0.389811	0.00848246	3.70402e-06	8.21024e-07	3.65298e-06	
23	0.0985991	0.0950087	0.00356792	2.24309e-05	0.438696	0.422722	0.0158747	9.98021e-05	2.25475e-05	0.00010032	
24	0.0673883	0.0651229	0.00226543	0	0.29983	0.289751	0.0100796	0	0	0	
25	0.124112	0.115589	0.00842791	9.53368e-05	0.552214	0.514291	0.0374982	0.000424181	9.54415e-05	0.000424647	
26	0.0858944	0.0843247	0.00156968	0	0.382169	0.375185	0.00698399	0	0	0	
27	0.0831055	0.076273	0.00673284	9.96273e-05	0.36976	0.339361	0.0299564	0.000443271	0.00010696	0.0004759	
28	0.0656961	0.0621456	0.00355049	0	0.292301	0.276504	0.0157972	0	0	0	
29	0.106484	0.101326	0.00515787	4.34192e-07	0.47378	0.450829	0.0229489	1.93184e-06	8.8216e-07	3.92499e-06	
30	0.168386	0.14892	0.0193804	8.54175e-05	0.749201	0.662592	0.0862292	0.000380047	9.03583e-05	0.00040203	
31	0.143236	0.138487	0.004748	9.16714e-07	0.637303	0.616173	0.0211252	4.07873e-06	9.05236e-07	4.02766e-06	
32	0.144863	0.138951	0.00591117	3.70623e-07	0.644538	0.618236	0.0263005	1.64901e-06	3.60038e-07	1.60191e-06	
33	0.0783158	0.0766883	0.00162604	1.49876e-06	0.34845	0.341209	0.00723475	6.66842e-06	2.12471e-06	9.45346e-06	
34	0.107081	0.0972068	0.00987323	1.8861e-06	0.476439	0.432502	0.0439289	8.39182e-06	3.07476e-06	1.36805e-05	
